PCON24CD,Seat,Region,mean_Con,mean_Lab,mean_LDem,mean_Green,mean_Reform,mean_Plaid,mean_SNP,mean_Other,lo_Con,lo_Lab,lo_LDem,lo_Green,lo_Reform,lo_Plaid,lo_SNP,lo_Other,hi_Con,hi_Lab,hi_LDem,hi_Green,hi_Reform,hi_Plaid,hi_SNP,hi_Other
E14001073,Barking,London,14.53006981,58.26573032,5.464124487,3.276094577,8.414802985,0,0,10.04917782,10.86600457,45.73008545,1.4068591,0.7414085228,4.030539566,0,0,3.373963615,18.41959591,67.67153114,11.78566898,9.678418526,13.53350329,0,0,24.0692638
E14001074,Barnsley North,Yorkshire and The Humber,8.945392604,52.35673933,5.135537294,13.48029498,16.17578721,0,0,3.906248582,6.50434458,42.62603805,1.36997569,6.211945586,8.579389109,0,0,1.235055668,13.86017047,66.00553011,13.48406456,27.5502947,24.16932304,0,0,7.781573003
E14001075,Barnsley South,Yorkshire and The Humber,11.53820202,44.7340288,7.548869213,3.70640537,27.78999369,0,0,4.682500907,7.202392298,34.63839626,2.661324331,0.6331815579,16.19554814,0,0,1.574936318,16.52528996,56.89881378,15.44207392,11.3236739,40.13034459,0,0,9.063019091
E14001076,Barrow and Furness,North West,30.25157213,54.09153776,2.27003371,2.42656042,9.182073728,0,0,1.778222252,25.78357098,46.78926432,0.4912109393,0.3188863555,4.838346904,0,0,0.2306887672,38.77376735,61.47658592,6.315909571,6.861748481,16.15513096,0,0,4.416137224
E14001077,Basildon and Billericay,East of England,32.33584382,35.28155479,6.603011178,1.666568253,18.89853255,0,0,5.214489412,26.63667784,28.23866336,2.251458968,0.4019276063,13.16280846,0,0,1.452347588,37.82398636,44.27915401,11.72029387,4.355028864,24.67887637,0,0,15.3773735
E14001078,Basingstoke,South East,31.15403711,43.84625805,8.466833533,7.084674254,5.524041772,0,0,3.924155279,25.6693768,34.29423405,3.917013476,2.545162117,2.932029925,0,0,1.197774898,36.08308181,52.18331399,14.64691102,15.58209541,11.07455509,0,0,10.3658518
E14001079,Bassetlaw,East Midlands,27.33220706,45.4878889,4.559813095,0.005826612625,22.61426433,0,0,0,21.68064021,38.14331033,1.554632137,0,11.28267085,0,0,0,32.46810191,55.31457763,10.55376228,0.02725958026,33.34402609,0,0,0
E14001080,Bath,South West,17.47523229,17.41770853,55.79903103,4.624460875,3.940779238,0,0,0.742788042,12.91327463,10.58981072,40.96369367,1.403647787,1.598160877,0,0,0.1105610107,21.74611911,25.66182349,66.2987664,14.71054378,7.239939125,0,0,2.335582154
E14001081,Battersea,London,28.44658219,49.11673644,8.332156385,2.726324382,7.544107434,0,0,3.834093169,22.29142559,39.24321646,3.107086487,0.2791090354,3.179908722,0,0,1.244651566,39.20074593,63.00736193,16.79419815,9.131507239,14.94589456,0,0,9.691095034
E14001082,Beaconsfield,South East,38.69090194,23.1663433,5.482262279,4.189243962,21.36278591,0,0,7.108462604,31.65908264,16.76926986,2.610729456,1.775320651,13.06333047,0,0,1.835916735,46.49149594,29.61120869,12.46254574,8.500710359,32.60390637,0,0,17.09425733
E14001083,Beckenham and Penge,London,24.53174111,47.18840969,11.34685394,8.243424111,8.689571138,0,0,0,21.1833063,35.54425715,6.440289716,2.08749576,4.677175485,0,0,0,28.56588627,58.06433129,16.79285521,19.85094229,13.46846579,0,0,0
E14001084,Bedford,East of England,23.97287411,51.5974126,9.941879601,2.46845018,7.014284509,0,0,5.005099009,20.54934025,43.23315125,4.912297304,0.5724061663,3.293427718,0,0,1.850511405,27.08169074,59.38799679,16.55734314,5.587665241,11.98942501,0,0,9.763598742
E14001085,Bermondsey and Old Southwark,London,12.54909168,41.66826114,31.38762587,0.4110020989,5.14434859,0,0,8.839670612,9.407314579,28.17341855,18.1579417,0.02684932743,2.227853741,0,0,2.00907041,17.12801947,55.4301831,45.33943298,1.40114954,12.88689894,0,0,17.12312679
E14001086,Bethnal Green and Stepney,London,8.613426509,56.25113279,9.036255848,10.26437152,9.423373805,0,0,6.411439528,6.55416795,46.6831359,3.982654326,5.003352135,5.099018391,0,0,2.360353385,11.6002828,65.74012147,13.87795077,18.89248771,14.22763238,0,0,15.10980383
E14001087,Beverley and Holderness,Yorkshire and The Humber,36.6924501,39.28151394,8.100803481,3.188795866,11.87266753,0,0,0.863769085,31.54051191,30.28713334,3.794849417,0.6578548096,4.469574496,0,0,0.2031823618,44.86842932,47.10183286,20.89967312,7.082162037,22.22999878,0,0,2.29159881
E14001088,Bexhill and Battle,South East,31.91674692,34.22005416,14.6837479,3.375450651,14.31331514,0,0,1.490685234,27.32598365,28.20376874,6.587282519,0.5914320873,7.865354161,0,0,0.2206614594,36.43518576,42.65965042,23.39830312,11.46871877,23.45762416,0,0,4.403452241
E14001089,Bexleyheath and Crayford,London,31.52500817,43.17470392,5.206733193,3.980036514,16.1135182,0,0,0,23.05149291,36.38374917,1.334547123,1.048172454,10.80584843,0,0,0,40.29034779,49.68570816,13.17778169,10.44386185,23.89512479,0,0,0
E14001090,Bicester and Woodstock,South East,28.05084996,28.23929589,32.19792505,3.574417014,6.213963748,0,0,1.723548336,22.76757497,23.51714896,27.41945683,2.02267904,3.589515921,0,0,0.8322871791,32.29559258,34.01358147,37.97278295,5.904943013,11.01842051,0,0,3.303306507
E14001091,Birkenhead,North West,9.286826527,58.18537688,5.974979021,10.98171875,12.02760614,0,0,3.543492686,6.73865852,47.57478375,1.24806326,5.128410752,6.107419777,0,0,1.121699098,13.82127608,68.03266505,15.31696004,19.80526481,19.17998149,0,0,8.243450672
E14001092,Birmingham Edgbaston,West Midlands,19.81341296,54.28506524,9.460005538,4.54487055,7.338433603,0,0,4.55821211,16.42845086,41.77554363,2.447221554,1.520052835,3.958060094,0,0,1.455473176,23.62677803,64.86577089,22.79423545,11.52067277,12.71842984,0,0,11.36715435
E14001093,Birmingham Erdington,West Midlands,18.78872739,59.6591271,2.215614029,5.149899929,9.893456532,0,0,4.293175021,15.11194875,48.25922174,1.113052516,1.738447786,5.843144698,0,0,1.194704881,23.04332013,67.04827863,4.214494644,10.47034288,14.78494327,0,0,8.937088392
E14001094,Birmingham Hall Green and Moseley,West Midlands,9.099413445,58.64769388,4.55069411,3.112314945,7.742566,0,0,16.84731762,6.497989087,46.06854818,1.660778263,0.6447911931,3.065817621,0,0,5.694459423,12.07402588,70.66142057,8.948790398,6.625518946,15.80830738,0,0,33.22726523
E14001095,Birmingham Hodge Hill and Solihull North,West Midlands,17.70684704,55.86929676,3.333190078,4.250182418,8.301043799,0,0,10.53943991,13.03585019,41.6913704,1.374749148,1.129767942,3.270985177,0,0,2.591493468,22.83761111,66.11615492,6.432571714,18.67022173,17.12650384,0,0,25.59035044
E14001096,Birmingham Ladywood,West Midlands,9.689860798,53.92254952,9.647627262,7.507892974,6.386625728,0,0,12.84544371,6.488062787,41.84271419,3.275063934,4.219080043,2.261496963,0,0,5.075799659,13.73905278,66.02306831,18.5629991,12.93237941,10.74498138,0,0,26.73059384
E14001097,Birmingham Northfield,West Midlands,24.75797991,48.15918885,1.847972998,7.737068513,15.59420545,0,0,1.903584282,19.40397576,36.14136273,0.9305810827,2.257553311,9.572785002,0,0,0.7306295539,28.77903801,56.93440746,4.733111272,21.4121326,24.2749096,0,0,4.058982216
E14001098,Birmingham Perry Barr,West Midlands,15.44235512,54.91768279,3.313218597,3.888375143,6.477453568,0,0,15.96091478,11.7145412,42.69220126,1.084564722,1.140256085,3.456809104,0,0,7.665149988,19.78733835,64.34577524,6.125161067,9.187394869,12.9046638,0,0,34.39764628
E14001099,Birmingham Selly Oak,West Midlands,18.20913416,59.60736609,6.971884481,4.774092131,4.969608496,0,0,5.467914647,14.2168942,50.11511838,3.143668163,0.6625746414,2.411258747,0,0,1.115182651,23.08796041,66.22157711,14.05641853,13.99661948,7.740877795,0,0,11.69497326
E14001100,Birmingham Yardley,West Midlands,15.62879688,53.36136064,5.474879956,5.132855748,13.95762881,0,0,6.444477962,11.64102309,42.00688804,1.937446723,1.40258775,7.096647692,0,0,1.469826673,20.0402217,61.57690576,12.80832503,11.98035332,24.74703555,0,0,20.61252822
E14001101,Bishop Auckland,North East,26.94580051,50.30846372,3.257627649,2.325690023,15.04081923,0,0,2.121598866,22.32379629,43.35748353,1.062511934,0.3330571915,8.977616086,0,0,0.5765152647,31.05997134,58.13947143,7.57009017,9.634670151,22.18609032,0,0,5.546035175
E14001102,Blackburn,North West,14.83897803,58.53257284,1.427752843,1.908771179,11.29851629,0,0,11.99340881,10.95045963,47.8578471,0.396957314,0.5191665341,7.684490696,0,0,3.165496768,18.93159163,68.13360805,3.313315194,4.279242625,17.02377125,0,0,26.703124
E14001103,Blackley and Middleton South,North West,17.16701895,59.38795199,5.661141763,5.596218611,12.18766869,0,0,0,12.53135224,52.27455345,1.252555579,2.148774384,6.404736084,0,0,0,21.0852508,74.05797583,11.69646729,9.776629105,23.31324666,0,0,0
E14001104,Blackpool North and Fleetwood,North West,26.89088352,49.44632215,2.966879353,3.256509161,16.01101912,0,0,1.428386684,22.60200805,41.08879888,0.9515200848,0.9896348307,9.98714734,0,0,0.1245183261,35.24196716,56.23681786,7.206718103,9.555204645,23.3346455,0,0,3.832148023
E14001105,Blackpool South,North West,22.54813443,43.52992572,1.475502806,3.753613505,23.7588446,0,0,4.933978936,16.46191431,30.98156017,0.4169564176,0.550060692,16.45767447,0,0,1.379289818,28.04317169,52.8441567,3.528034905,9.023408298,38.77396521,0,0,13.49835329
E14001106,Blaydon and Consett,North East,18.99707052,56.60598578,4.573107179,1.966081803,15.47902779,0,0,2.378726927,13.98164977,48.4279722,2.082086192,0.2915085026,10.4722307,0,0,0.4943307739,23.09006538,64.67712956,7.967428145,4.574036524,21.82351791,0,0,7.615558664
E14001107,Blyth and Ashington,North East,19.33570173,57.59590949,3.404194907,2.949960511,16.71423336,0,0,0,15.0910831,50.86433296,0.5565536994,0.9895233308,11.42158724,0,0,0,22.45804927,63.90702424,9.119109461,7.304385868,23.19587382,0,0,0
E14001108,Bognor Regis and Littlehampton,South East,30.52508136,44.24719465,6.979539911,8.146634654,8.187188357,0,0,1.914361067,25.49089517,36.65294472,2.99036098,1.716268371,4.058045011,0,0,0.4358042483,36.57472055,55.0334814,15.16428354,20.09445911,16.60867644,0,0,5.606226149
E14001109,Bolsover,East Midlands,22.88469111,52.09015989,2.694902009,4.108650053,18.22159694,0,0,0,18.68997439,41.48625018,0.6943420492,0.3138318424,11.94926473,0,0,0,27.21002483,62.35611061,7.559659737,14.01058217,26.79529953,0,0,0
E14001110,Bolton North East,North West,27.09127957,54.65574124,3.854053484,1.249040856,10.51462105,0,0,2.635263796,22.94717649,46.52316192,1.829935936,0.3202162919,4.582339224,0,0,0.5257744527,32.67526151,62.69836756,8.423135404,3.911601334,17.69914165,0,0,6.122291038
E14001111,Bolton South and Walkden,North West,18.21635783,48.88236501,8.053252998,6.354177154,13.37325496,0,0,5.120592045,14.20681493,39.51981405,3.692967812,1.72437861,8.265383668,0,0,1.301690769,21.37509814,57.00052053,15.79724933,13.94154944,18.92362786,0,0,9.185768408
E14001112,Bolton West,North West,27.50455556,49.69185192,3.254082569,4.341503083,13.38344772,0,0,1.824559153,21.80672363,43.67881162,1.122966068,1.521502023,6.234303474,0,0,0.4014239699,33.76730592,55.00285917,7.438710896,9.469264914,19.64240021,0,0,4.975149915
E14001113,Bootle,North West,4.278603792,72.16363409,4.021116304,6.132626576,6.215480374,0,0,7.188538865,2.567328093,56.32556259,1.28317616,1.60820371,3.144763287,0,0,2.370486131,5.86314463,80.3609941,8.904314325,16.56761048,11.50388791,0,0,16.17213782
E14001114,Boston and Skegness,East Midlands,36.62424846,26.63776872,5.16070265,2.282679425,26.87279355,0,0,2.421807199,31.56079163,21.67949665,3.210481929,0.8476012581,20.97082699,0,0,1.038551519,41.64031381,31.67927045,8.370110685,4.473399738,34.75373931,0,0,4.675929355
E14001115,Bournemouth East,South West,23.74398309,35.71593983,7.40860441,11.02467417,17.68317513,0,0,4.423623367,16.58809496,28.06413427,1.996319998,4.370576864,8.219954028,0,0,1.259816237,32.35014588,44.25293821,12.7215121,18.45586701,28.20099135,0,0,13.25103742
E14001116,Bournemouth West,South West,25.72713403,36.93864282,10.88498378,8.095824401,16.67361363,0,0,1.679801344,21.03906618,27.41898153,4.327843065,1.2332113,9.134007312,0,0,0.4321645527,30.43201339,45.82681261,21.73038565,18.13872919,24.98475882,0,0,3.934226613
E14001117,Bracknell,South East,33.53181536,39.21993271,8.864244756,3.132353286,12.582366,0,0,2.66928789,25.29859456,31.89045894,4.070259243,0.5965816724,6.601278049,0,0,1.01258295,39.49259686,44.79074072,15.21028602,7.354146942,19.32144036,0,0,5.767214278
E14001118,Bradford East,Yorkshire and The Humber,12.07340216,47.17209608,10.37731798,14.20446089,8.662552677,0,0,7.51017022,7.979047407,32.52640853,3.851368705,4.399290871,4.911533954,0,0,2.122992995,15.82192595,62.00785708,18.90095897,27.73275816,14.67363339,0,0,18.15471725
E14001119,Bradford South,Yorkshire and The Humber,17.10153662,48.8649921,4.285389939,3.890090449,15.79386253,0,0,10.06412836,12.21001889,42.52749294,0.8177036923,0.7727383734,9.041154058,0,0,4.390567243,21.99474257,57.17037387,8.857278671,9.011749195,25.00329097,0,0,18.33819412
E14001120,Bradford West,Yorkshire and The Humber,9.261023674,66.69081527,2.491348255,4.330011616,7.500187312,0,0,9.726613876,6.212182844,55.33070583,0.8483151234,0.4487700301,4.187432616,0,0,4.186054894,12.46474819,76.25952709,6.123108021,11.54085963,11.35371396,0,0,21.25685201
E14001121,Braintree,East of England,37.82725136,35.62633553,5.658461046,0.9562346129,18.34294972,0,0,1.588767732,31.38584255,29.11986496,1.779607065,0.2788003944,10.55314272,0,0,0.640091225,46.55492084,46.89621584,11.9292738,2.513181972,28.81914806,0,0,3.889886484
E14001122,Brent East,London,14.61261297,47.82526946,14.71095453,5.578277685,9.437375228,0,0,7.835510125,11.2041609,34.44540399,6.840828677,1.594361082,4.152701037,0,0,2.358597177,19.0777006,57.59571123,29.38957197,10.90059846,15.18460253,0,0,16.5221078
E14001123,Brent West,London,22.60488742,49.43241524,7.199266701,7.622853673,5.69852548,0,0,7.442051481,16.27479141,38.76181069,2.582743887,1.930035079,2.674017368,0,0,1.886239002,29.04444511,58.41777801,15.75605999,23.20354752,10.8598569,0,0,17.18193985
E14001124,Brentford and Isleworth,London,17.94038535,43.96170411,15.53275075,2.044044703,9.15341974,0,0,11.36769535,14.4174625,35.91127788,6.562705249,0.4967958958,5.141080143,0,0,5.408438445,22.96436126,54.37571787,28.50317772,5.503273506,14.41417393,0,0,19.61495429
E14001125,Brentwood and Ongar,East of England,38.23143353,27.1979002,11.88990809,6.603883115,14.56290946,0,0,1.513965602,30.63483112,20.45523951,4.116847631,2.14904649,6.459626522,0,0,0.3225120512,46.51241539,34.44639862,20.34169934,16.05620402,27.90835686,0,0,3.887648811
E14001126,Bridgwater,South West,28.22353237,31.16950309,24.31082981,3.902194045,10.82934,0,0,1.56460069,23.29497738,24.380881,13.30004353,0.9880271285,6.045290832,0,0,0.6145850032,34.04325084,40.58237153,35.26287082,8.8855969,17.33826048,0,0,3.017738929
E14001127,Bridlington and The Wolds,Yorkshire and The Humber,34.93730218,35.36203774,6.054544137,7.13788366,14.19482025,0,0,2.31341203,29.29239113,24.16798122,2.898086432,2.361973878,7.490424647,0,0,0.5118189015,43.8545261,43.18606485,11.63028481,17.01963407,22.97154875,0,0,6.89510641
E14001128,Brigg and Immingham,Yorkshire and The Humber,34.61092484,31.775846,4.794069668,6.004957079,22.81420242,0,0,0,25.68043643,24.93441052,1.634160106,0.8175077395,13.88603238,0,0,0,40.73187153,39.13044786,7.887856532,13.33271787,38.25066455,0,0,0
E14001129,Brighton Kemptown and Peacehaven,South East,20.79948233,60.5105467,3.633657678,11.27007699,0,0,0,3.786236298,17.03786739,53.72155091,1.292731035,5.891596876,0,0,0,1.093071862,26.58072754,67.37060965,8.556917517,19.12168195,0,0,0,8.998622565
E14001130,Brighton Pavilion,South East,17.20339416,37.04527414,1.011697684,36.13944546,7.559788661,0,0,1.0403999,10.25392004,23.94624601,0.04921989827,24.48376937,2.922114537,0,0,0.05213634249,23.51569491,48.9788549,4.749999867,52.27336626,14.27299412,0,0,4.441493223
E14001131,Bristol Central,South West,13.81607104,47.80586503,0.7796989282,29.90311004,5.984383994,0,0,1.710870959,8.693326189,37.44870482,0.09049166388,18.16986694,1.679813001,0,0,0.2143534727,20.86961982,62.11082143,2.318831459,40.55408452,12.71708468,0,0,5.927135048
E14001132,Bristol East,South West,17.26617926,69.30692264,6.279884648,2.742147223,0,0,0,4.404866228,14.3452759,61.36240507,2.383359952,0.7539536012,0,0,0,0.8226624641,20.26087861,77.6626136,17.39126711,6.377633512,0,0,0,11.31587593
E14001133,Bristol North East,South West,22.90450766,51.56890282,2.628193896,6.113441345,13.54689059,0,0,3.238063688,15.25664603,44.19921226,0.9664912387,2.341703223,6.725173611,0,0,1.249744766,29.17012978,58.51482568,6.80608462,13.00128569,25.91402112,0,0,8.345157613
E14001134,Bristol North West,South West,21.45105286,53.49217239,6.573785693,9.619825747,7.338914589,0,0,1.524248725,18.28996411,46.00216806,3.287595842,5.023745702,4.221859898,0,0,0.3117317598,26.18866506,61.41435866,11.88621151,17.16926438,11.65079006,0,0,4.116161403
E14001135,Bristol South,South West,17.35810438,59.46903103,5.40019241,4.370918793,11.32252344,0,0,2.079229944,12.98333534,51.24850257,2.174787694,0.6792778107,5.993750923,0,0,0.623869321,22.01033626,66.69761865,10.38903629,12.04732807,20.03373386,0,0,6.4079515
E14001136,Broadland and Fakenham,East of England,37.14169891,34.82998979,11.60263642,5.338805881,11.08686899,0,0,0,29.88448464,25.73027509,3.36121441,1.467692153,5.742717449,0,0,0,43.98150947,42.90435735,22.85777146,17.32574707,17.76459419,0,0,0
E14001137,Bromley and Biggin Hill,London,29.36071577,42.42539592,9.526516155,4.65524828,12.30730164,0,0,1.724822232,24.81587085,32.90511333,4.144720829,1.037298918,6.637090337,0,0,0.3996057323,34.77845906,51.2951671,17.53615079,10.37760981,21.15139203,0,0,4.039480692
E14001138,Bromsgrove,West Midlands,36.47728069,39.19501961,8.777473834,2.982752955,11.26413574,0,0,1.303337177,28.08933197,33.03193959,5.028627219,0.6254640186,6.194362491,0,0,0.2615659359,43.92044443,46.04462856,15.03057883,7.108707998,22.6509731,0,0,4.779736156
E14001139,Broxbourne,East of England,34.74379793,34.36444072,4.677072675,5.531030057,18.50375603,0,0,2.179902582,27.96775353,25.94842214,1.291305375,1.059248702,9.027689183,0,0,0.6173791926,45.46916296,41.64713937,16.52815511,18.61040335,29.59243144,0,0,4.904181954
E14001140,Broxtowe,East Midlands,26.51639102,46.49707404,0.1934974919,5.462250271,17.9250339,0,0,3.405753275,21.94731008,35.51206987,0.04191493457,0.8637672402,10.56426525,0,0,0.9800587826,31.55613084,57.78322864,0.5798702888,14.11354571,26.67133531,0,0,10.98541577
E14001141,Buckingham and Bletchley,South East,31.01104688,40.32112934,11.10201347,1.680429955,14.41127468,0,0,1.474105668,24.36838307,32.26676899,6.314565419,0.2672426116,8.250624207,0,0,0.3897385381,39.04245827,48.11192631,20.27665384,5.710002262,23.04888345,0,0,3.711578494
E14001142,Burnley,North West,21.20917436,42.1946917,7.830886307,3.685321364,20.89760555,0,0,4.182320719,17.74371649,34.72413391,4.221744906,0.5179043847,13.58703797,0,0,1.345660823,27.80518587,53.9029181,13.26044202,9.456183202,28.42753167,0,0,10.78660104
E14001143,Burton and Uttoxeter,West Midlands,31.70074916,44.22877991,7.808832784,6.077136556,8.574075547,0,0,1.61042604,26.06752356,33.11588559,3.244842938,1.540336192,4.017033499,0,0,0.4357914421,36.30922078,51.76774528,16.73219635,15.72593653,14.8796384,0,0,4.585201007
E14001144,Bury North,North West,26.40101996,52.95597787,1.859999502,3.789496403,8.870870992,0,0,6.122635267,22.63016069,44.86021105,0.4934082027,0.585958547,4.610494555,0,0,2.367360473,32.18767507,60.13495348,3.793776707,12.38844782,14.59228752,0,0,13.42948872
E14001145,Bury South,North West,24.2258293,53.72238613,2.725469248,5.677717117,11.04028893,0,0,2.608309271,18.1238223,47.67802138,0.7547484025,1.548818176,6.775843248,0,0,0.7615425998,30.11435358,60.61683606,5.905699915,12.73402829,16.97855197,0,0,6.312978663
E14001146,Bury St Edmunds and Stowmarket,East of England,33.96683716,25.44272012,0.8584719507,21.38932485,14.63419868,0,0,3.708447245,22.98112306,12.32708707,0.2216697956,9.856877021,9.785724554,0,0,0.4879123074,41.09121547,38.60028922,2.00801316,36.76764853,21.17843353,0,0,19.65264444
E14001147,Calder Valley,Yorkshire and The Humber,31.07283269,53.38039807,2.243736047,0.09811089031,10.8971139,0,0,2.307808408,26.47318511,45.41192587,0.5817166518,0.009222123412,5.608821644,0,0,0.3820185096,36.41683028,62.49695241,5.097295357,0.3504056938,17.7656459,0,0,6.516511969
E14001148,Camborne and Redruth,South West,23.06796485,58.04688948,4.470981767,1.260566529,12.065305,0,0,1.088292371,19.54597835,50.01139767,1.650403815,0.2185392385,6.584321872,0,0,0.3793848457,27.24258239,65.9615646,8.693430564,2.54484096,19.53749786,0,0,2.422428314
E14001149,Cambridge,East of England,10.500684,50.3363949,20.44512742,11.51197618,0,0,0,7.20581749,7.438806924,37.64468148,8.914738823,5.057995592,0,0,0,1.490132476,14.88723373,69.69988887,34.38883239,21.63380105,0,0,0,20.85011654
E14001150,Cannock Chase,West Midlands,33.05885774,37.66695853,0.05946205991,8.106801941,21.10791973,0,0,0,21.92855033,27.39538095,0.01534940271,2.294781477,9.054308299,0,0,0,40.74782411,47.88734476,0.1350581804,14.6202491,38.67267515,0,0,0
E14001151,Canterbury,South East,28.79855059,57.26928247,4.863501183,0.233039194,7.995434155,0,0,0.8401924076,20.52247833,49.16575769,0.6067337073,0.01415438614,3.636030808,0,0,0.2297581543,34.65298367,63.22378562,9.753370291,1.023567162,17.16113238,0,0,3.00881437
E14001152,Carlisle,North West,27.00155281,48.27155418,8.093004775,3.142113835,11.49333851,0,0,1.998435891,21.87099964,39.46608085,2.944251238,0.4457165098,6.376907133,0,0,0.5457659581,30.7623113,55.86925612,17.36990869,9.628932468,19.01230966,0,0,6.801286789
E14001153,Carshalton and Wallington,London,23.05632177,23.28576706,35.54955289,6.831401903,7.563401867,0,0,3.71355451,19.27852099,15.94873743,21.19196915,1.81165844,3.845426788,0,0,0.3584158742,28.6826535,31.467038,46.52436175,16.54762907,13.78883705,0,0,10.38874444
E14001154,Castle Point,East of England,35.35609077,40.81725147,4.231765424,0.003816216125,19.59107612,0,0,0,25.34738372,31.32534945,1.253856742,0,10.55155715,0,0,0,42.57311304,54.29506864,7.860394887,0.02537373132,32.00649887,0,0,0
E14001155,Central Devon,South West,30.33636675,35.80117198,8.525065889,7.188884182,17.22341142,0,0,0.9250997785,23.29073942,25.77261547,3.638066336,2.717393335,9.160045128,0,0,0.3209841137,41.06933449,45.98221139,16.961695,16.61317345,27.68611249,0,0,2.118165951
E14001156,Central Suffolk and North Ipswich,East of England,30.486946,34.89117369,5.194741931,6.111600697,19.33297456,0,0,3.982563126,23.4699748,29.0107356,2.209750195,1.29622635,10.21820837,0,0,0.9654162375,36.56928408,45.68098723,9.072011185,15.31830206,28.38739876,0,0,15.26118756
E14001157,Chatham and Aylesford,South East,31.95960373,38.96616166,5.314195099,2.13375519,19.69886861,0,0,1.927415716,27.09517854,32.28423171,1.667870319,0.3422709106,13.29322282,0,0,0.4466828627,37.22946526,45.61165132,10.00936033,6.038051203,27.35555997,0,0,6.858991817
E14001158,Cheadle,North West,21.42225647,19.20201245,49.83829342,0.1997279276,8.199603435,0,0,1.138106303,17.32932895,12.53510093,41.65709379,0.02026057574,4.78029717,0,0,0.3308723917,26.09889297,25.35214765,59.24799115,0.7332096186,13.39408851,0,0,2.205544274
E14001159,Chelmsford,East of England,33.08434817,30.40670065,23.00599005,0.7972751923,9.466233046,0,0,3.239452892,25.972938,24.42924267,13.21441614,0.183684404,4.766701619,0,0,0.5877202233,39.23073464,40.05539766,31.18704748,2.588296215,15.37870971,0,0,6.737463629
E14001160,Chelsea and Fulham,London,37.01449063,35.42248109,12.20675188,2.840425557,10.1278801,0,0,2.387970739,25.30193759,28.90113196,5.674475912,0.5689344103,4.973134021,0,0,0.6453009409,44.10224748,41.61833247,23.64718029,10.63038066,16.0312622,0,0,6.421596129
E14001161,Cheltenham,South West,29.64902726,11.22233889,57.08263905,1.175328073,0,0,0,0.8706667211,20.62613466,6.774687315,46.09321299,0.2345200239,0,0,0,0.1230105756,36.4932142,16.44094033,69.50636045,3.304999086,0,0,0,3.542005761
