PCON24CD,Seat,Region, mean_Con, mean_Lab, mean_LDem, mean_Green, mean_Reform, mean_Plaid, mean_SNP, mean_Other, lo_Con, lo_Lab, lo_LDem, lo_Green, lo_Reform, lo_Plaid, lo_SNP, lo_Other, hi_Con, hi_Lab, hi_LDem, hi_Green, hi_Reform, hi_Plaid, hi_SNP, hi_Other
E14001142,Burnley,North West,  17.01 ,  39.78 ,  10.54 ,  3.06 ,  24.33 ,  -   ,  -   ,  5.28 ,  12.08 ,  32.42 ,  5.46 ,  0.50 ,  16.68 ,  -   ,  -   ,  1.32 ,  21.33 ,  48.88 ,  17.78 ,  9.04 ,  35.00 ,  -   ,  -   ,  14.33 
E14001143,Burton and Uttoxeter,West Midlands,  27.48 ,  41.03 ,  5.18 ,  10.95 ,  12.83 ,  -   ,  -   ,  2.52 ,  22.82 ,  31.74 ,  1.35 ,  4.61 ,  6.72 ,  -   ,  -   ,  0.54 ,  33.64 ,  48.50 ,  12.27 ,  19.07 ,  19.38 ,  -   ,  -   ,  6.44 
E14001144,Bury North,North West,  25.16 ,  51.70 ,  2.00 ,  2.69 ,  12.95 ,  -   ,  -   ,  5.51 ,  20.52 ,  43.82 ,  0.53 ,  0.38 ,  7.79 ,  -   ,  -   ,  1.84 ,  29.35 ,  58.81 ,  5.20 ,  9.04 ,  18.97 ,  -   ,  -   ,  11.63 
E14001145,Bury South,North West,  21.87 ,  55.71 ,  2.52 ,  4.08 ,  13.80 ,  -   ,  -   ,  2.02 ,  15.96 ,  47.86 ,  0.86 ,  1.09 ,  8.73 ,  -   ,  -   ,  0.42 ,  27.63 ,  63.69 ,  5.40 ,  10.10 ,  20.83 ,  -   ,  -   ,  4.91 
E14001146,Bury St Edmunds and Stowmarket,East of England,  29.57 ,  26.51 ,  1.36 ,  19.97 ,  19.15 ,  -   ,  -   ,  3.45 ,  23.60 ,  20.17 ,  0.35 ,  8.76 ,  11.47 ,  -   ,  -   ,  0.56 ,  36.40 ,  34.23 ,  3.70 ,  31.21 ,  30.54 ,  -   ,  -   ,  11.31 
E14001147,Calder Valley,Yorkshire and The Humber,  30.60 ,  51.99 ,  2.73 ,  0.12 ,  12.89 ,  -   ,  -   ,  1.67 ,  25.07 ,  45.31 ,  0.86 ,  0.01 ,  6.57 ,  -   ,  -   ,  0.40 ,  36.74 ,  58.89 ,  7.79 ,  0.36 ,  21.59 ,  -   ,  -   ,  4.62 
E14001148,Camborne and Redruth,South West,  22.79 ,  52.45 ,  6.64 ,  1.23 ,  15.30 ,  -   ,  -   ,  1.58 ,  17.68 ,  44.89 ,  3.00 ,  0.23 ,  9.47 ,  -   ,  -   ,  0.36 ,  28.03 ,  60.97 ,  11.57 ,  4.06 ,  22.97 ,  -   ,  -   ,  3.86 
E14001149,Cambridge,East of England,  8.62 ,  49.38 ,  17.70 ,  16.96 ,  -   ,  -   ,  -   ,  7.34 ,  5.50 ,  36.65 ,  6.81 ,  8.63 ,  -   ,  -   ,  -   ,  2.00 ,  12.21 ,  61.96 ,  29.98 ,  29.02 ,  -   ,  -   ,  -   ,  14.83 
E14001150,Cannock Chase,West Midlands,  30.29 ,  42.47 ,  0.07 ,  7.03 ,  20.13 ,  -   ,  -   ,  -   ,  22.93 ,  32.91 ,  0.01 ,  2.32 ,  10.67 ,  -   ,  -   ,  -   ,  39.44 ,  52.52 ,  0.21 ,  13.88 ,  33.62 ,  -   ,  -   ,  -   
E14001151,Canterbury,South East,  26.34 ,  56.85 ,  3.55 ,  0.11 ,  11.88 ,  -   ,  -   ,  1.26 ,  20.63 ,  46.95 ,  0.86 ,  0.01 ,  5.45 ,  -   ,  -   ,  0.30 ,  33.97 ,  64.43 ,  7.53 ,  0.35 ,  21.08 ,  -   ,  -   ,  4.14 
E14001152,Carlisle,North West,  24.38 ,  42.30 ,  10.79 ,  3.79 ,  16.89 ,  -   ,  -   ,  1.86 ,  17.91 ,  32.98 ,  4.31 ,  0.56 ,  9.09 ,  -   ,  -   ,  0.34 ,  31.17 ,  52.20 ,  20.25 ,  10.91 ,  24.45 ,  -   ,  -   ,  4.68 
E14001153,Carshalton and Wallington,London,  20.43 ,  22.44 ,  34.89 ,  7.38 ,  10.28 ,  -   ,  -   ,  4.59 ,  15.12 ,  12.81 ,  20.37 ,  1.89 ,  4.51 ,  -   ,  -   ,  0.83 ,  25.71 ,  32.61 ,  51.08 ,  16.73 ,  18.82 ,  -   ,  -   ,  11.56 
E14001154,Castle Point,East of England,  32.89 ,  38.15 ,  5.20 ,  0.01 ,  23.75 ,  -   ,  -   ,  -   ,  24.60 ,  28.48 ,  1.18 ,  -   ,  12.04 ,  -   ,  -   ,  -   ,  43.36 ,  49.71 ,  14.70 ,  0.05 ,  40.41 ,  -   ,  -   ,  -   
E14001155,Central Devon,South West,  25.34 ,  30.53 ,  12.10 ,  10.15 ,  20.63 ,  -   ,  -   ,  1.25 ,  20.46 ,  24.70 ,  6.72 ,  4.70 ,  13.85 ,  -   ,  -   ,  0.23 ,  31.25 ,  36.11 ,  20.08 ,  16.86 ,  29.92 ,  -   ,  -   ,  3.27 
E14001156,Central Suffolk and North Ipswich,East of England,  27.38 ,  34.87 ,  5.99 ,  8.13 ,  20.71 ,  -   ,  -   ,  2.90 ,  19.94 ,  26.41 ,  1.97 ,  1.67 ,  11.43 ,  -   ,  -   ,  0.79 ,  33.47 ,  43.56 ,  11.88 ,  19.34 ,  32.33 ,  -   ,  -   ,  6.48 
E14001157,Chatham and Aylesford,South East,  30.46 ,  35.92 ,  5.02 ,  2.25 ,  24.25 ,  -   ,  -   ,  2.11 ,  24.76 ,  28.60 ,  1.60 ,  0.31 ,  14.85 ,  -   ,  -   ,  0.25 ,  36.99 ,  43.99 ,  10.74 ,  6.02 ,  34.18 ,  -   ,  -   ,  5.15 
E14001158,Cheadle,North West,  18.06 ,  18.78 ,  52.67 ,  0.33 ,  8.87 ,  -   ,  -   ,  1.28 ,  13.71 ,  12.33 ,  39.60 ,  0.02 ,  4.85 ,  -   ,  -   ,  0.33 ,  23.50 ,  27.45 ,  63.06 ,  1.79 ,  15.85 ,  -   ,  -   ,  3.26 
E14001159,Chelmsford,East of England,  30.27 ,  28.55 ,  24.86 ,  0.99 ,  12.98 ,  -   ,  -   ,  2.35 ,  23.80 ,  21.12 ,  16.61 ,  0.07 ,  6.74 ,  -   ,  -   ,  0.50 ,  36.86 ,  36.47 ,  37.01 ,  3.78 ,  20.46 ,  -   ,  -   ,  5.26 
E14001160,Chelsea and Fulham,London,  37.80 ,  36.22 ,  11.53 ,  1.34 ,  11.23 ,  -   ,  -   ,  1.88 ,  29.34 ,  28.03 ,  5.85 ,  0.09 ,  5.41 ,  -   ,  -   ,  0.41 ,  47.56 ,  44.91 ,  20.06 ,  5.39 ,  19.58 ,  -   ,  -   ,  5.14 
E14001161,Cheltenham,South West,  28.19 ,  11.06 ,  57.76 ,  1.56 ,  -   ,  -   ,  -   ,  1.43 ,  18.90 ,  6.90 ,  45.82 ,  0.29 ,  -   ,  -   ,  -   ,  0.18 ,  36.43 ,  17.22 ,  68.55 ,  4.20 ,  -   ,  -   ,  -   ,  4.07 
E14001162,Chesham and Amersham,South East,  25.89 ,  16.63 ,  42.05 ,  4.96 ,  8.71 ,  -   ,  -   ,  1.77 ,  18.96 ,  10.96 ,  31.29 ,  1.69 ,  3.84 ,  -   ,  -   ,  0.45 ,  32.34 ,  23.43 ,  55.78 ,  10.45 ,  15.44 ,  -   ,  -   ,  4.58 
E14001163,Chester North and Neston,North West,  21.81 ,  55.39 ,  3.98 ,  6.97 ,  11.85 ,  -   ,  -   ,  -   ,  16.30 ,  43.15 ,  1.35 ,  1.28 ,  6.26 ,  -   ,  -   ,  -   ,  29.18 ,  64.57 ,  8.31 ,  18.35 ,  20.36 ,  -   ,  -   ,  -   
E14001164,Chester South and Eddisbury,North West,  28.99 ,  46.02 ,  9.66 ,  1.97 ,  12.04 ,  -   ,  -   ,  1.33 ,  24.12 ,  35.16 ,  3.87 ,  0.24 ,  4.19 ,  -   ,  -   ,  0.26 ,  34.04 ,  56.74 ,  17.12 ,  5.79 ,  23.35 ,  -   ,  -   ,  4.06 
E14001165,Chesterfield,East Midlands,  15.75 ,  54.65 ,  7.94 ,  2.39 ,  17.13 ,  -   ,  -   ,  2.12 ,  11.88 ,  44.88 ,  3.14 ,  0.37 ,  9.96 ,  -   ,  -   ,  0.43 ,  19.40 ,  64.42 ,  15.53 ,  6.62 ,  24.47 ,  -   ,  -   ,  5.16 
E14001166,Chichester,South East,  29.50 ,  19.60 ,  33.08 ,  1.94 ,  15.38 ,  -   ,  -   ,  0.50 ,  25.42 ,  14.83 ,  26.49 ,  0.75 ,  9.59 ,  -   ,  -   ,  0.16 ,  35.19 ,  25.41 ,  40.37 ,  4.72 ,  20.53 ,  -   ,  -   ,  1.80 
E14001167,Chingford and Woodford Green,London,  31.87 ,  52.15 ,  2.21 ,  0.41 ,  10.04 ,  -   ,  -   ,  3.33 ,  25.52 ,  43.07 ,  0.56 ,  0.03 ,  5.14 ,  -   ,  -   ,  1.08 ,  38.38 ,  59.58 ,  5.36 ,  1.49 ,  17.53 ,  -   ,  -   ,  8.30 
E14001168,Chippenham,South West,  25.86 ,  17.59 ,  31.09 ,  4.67 ,  19.64 ,  -   ,  -   ,  1.14 ,  18.68 ,  12.27 ,  21.39 ,  1.18 ,  10.44 ,  -   ,  -   ,  0.24 ,  33.49 ,  25.07 ,  42.84 ,  9.50 ,  31.98 ,  -   ,  -   ,  2.70 
E14001169,Chipping Barnet,London,  32.00 ,  49.02 ,  6.17 ,  2.81 ,  7.54 ,  -   ,  -   ,  2.46 ,  26.12 ,  39.37 ,  1.46 ,  0.81 ,  3.94 ,  -   ,  -   ,  0.85 ,  38.02 ,  56.66 ,  13.75 ,  6.62 ,  12.50 ,  -   ,  -   ,  5.42 
E14001171,Christchurch,South West,  27.72 ,  23.59 ,  18.24 ,  3.56 ,  23.02 ,  -   ,  -   ,  3.87 ,  20.01 ,  14.69 ,  7.50 ,  0.62 ,  12.47 ,  -   ,  -   ,  0.66 ,  38.16 ,  33.83 ,  33.50 ,  11.44 ,  41.13 ,  -   ,  -   ,  10.69 
E14001172,Cities of London and Westminster,London,  29.69 ,  29.76 ,  20.37 ,  6.54 ,  8.70 ,  -   ,  -   ,  4.95 ,  19.41 ,  17.57 ,  7.06 ,  0.55 ,  2.88 ,  -   ,  -   ,  0.66 ,  39.33 ,  41.00 ,  42.96 ,  24.41 ,  19.89 ,  -   ,  -   ,  16.43 
E14001173,City of Durham,North East,  13.71 ,  56.69 ,  8.97 ,  3.08 ,  15.93 ,  -   ,  -   ,  1.63 ,  10.59 ,  48.32 ,  3.82 ,  0.52 ,  7.97 ,  -   ,  -   ,  0.38 ,  17.14 ,  66.44 ,  17.05 ,  7.53 ,  24.32 ,  -   ,  -   ,  4.43 
E14001174,Clacton,East of England,  25.80 ,  27.99 ,  3.58 ,  4.04 ,  36.26 ,  -   ,  -   ,  2.33 ,  21.61 ,  23.49 ,  1.75 ,  2.44 ,  29.68 ,  -   ,  -   ,  1.11 ,  30.03 ,  32.55 ,  5.44 ,  7.37 ,  43.49 ,  -   ,  -   ,  4.16 
E14001175,Clapham and Brixton Hill,London,  13.47 ,  48.73 ,  14.68 ,  7.42 ,  6.12 ,  -   ,  -   ,  9.57 ,  8.87 ,  34.22 ,  5.04 ,  2.38 ,  2.85 ,  -   ,  -   ,  2.73 ,  18.44 ,  62.94 ,  27.11 ,  16.50 ,  11.38 ,  -   ,  -   ,  22.96 
E14001176,Colchester,East of England,  27.21 ,  40.72 ,  14.09 ,  3.96 ,  12.19 ,  -   ,  -   ,  1.83 ,  20.85 ,  31.71 ,  6.00 ,  0.77 ,  6.35 ,  -   ,  -   ,  0.40 ,  34.09 ,  49.64 ,  27.25 ,  10.41 ,  22.29 ,  -   ,  -   ,  4.83 
E14001177,Colne Valley,Yorkshire and The Humber,  26.12 ,  50.38 ,  2.81 ,  3.12 ,  16.04 ,  -   ,  -   ,  1.53 ,  20.07 ,  39.18 ,  0.62 ,  0.35 ,  8.67 ,  -   ,  -   ,  0.25 ,  31.78 ,  59.70 ,  6.55 ,  8.83 ,  25.75 ,  -   ,  -   ,  3.84 
E14001178,Congleton,North West,  29.81 ,  44.75 ,  9.03 ,  2.21 ,  12.35 ,  -   ,  -   ,  1.85 ,  24.57 ,  35.86 ,  3.34 ,  0.24 ,  5.48 ,  -   ,  -   ,  0.47 ,  35.77 ,  53.86 ,  17.37 ,  8.80 ,  23.52 ,  -   ,  -   ,  4.69 
E14001179,Corby and East Northamptonshire,East Midlands,  25.60 ,  49.39 ,  4.63 ,  0.51 ,  17.56 ,  -   ,  -   ,  2.32 ,  18.38 ,  41.80 ,  1.53 ,  0.03 ,  8.58 ,  -   ,  -   ,  0.31 ,  32.31 ,  57.63 ,  10.60 ,  2.12 ,  27.52 ,  -   ,  -   ,  6.85 
E14001180,Coventry East,West Midlands,  17.64 ,  52.90 ,  4.64 ,  5.74 ,  12.38 ,  -   ,  -   ,  6.71 ,  13.80 ,  44.09 ,  1.11 ,  1.99 ,  6.86 ,  -   ,  -   ,  2.70 ,  21.99 ,  61.59 ,  9.77 ,  11.70 ,  20.07 ,  -   ,  -   ,  13.17 
E14001181,Coventry North West,West Midlands,  20.25 ,  51.50 ,  9.06 ,  3.59 ,  12.36 ,  -   ,  -   ,  3.25 ,  16.32 ,  40.97 ,  3.18 ,  1.05 ,  5.91 ,  -   ,  -   ,  0.92 ,  25.34 ,  60.88 ,  16.36 ,  7.80 ,  23.25 ,  -   ,  -   ,  9.57 
E14001182,Coventry South,West Midlands,  18.90 ,  51.69 ,  8.93 ,  6.72 ,  9.92 ,  -   ,  -   ,  3.85 ,  15.09 ,  43.52 ,  3.11 ,  2.02 ,  4.84 ,  -   ,  -   ,  0.72 ,  23.54 ,  60.41 ,  16.00 ,  13.03 ,  17.55 ,  -   ,  -   ,  11.41 
E14001183,Cramlington and Killingworth,North East,  14.31 ,  50.74 ,  4.64 ,  11.38 ,  16.51 ,  -   ,  -   ,  2.42 ,  10.94 ,  39.82 ,  1.46 ,  4.14 ,  9.99 ,  -   ,  -   ,  0.48 ,  18.23 ,  58.90 ,  9.62 ,  20.38 ,  23.98 ,  -   ,  -   ,  8.15 
E14001184,Crawley,South East,  29.23 ,  45.86 ,  4.97 ,  4.65 ,  10.88 ,  -   ,  -   ,  4.40 ,  23.39 ,  37.12 ,  1.78 ,  1.31 ,  5.16 ,  -   ,  -   ,  0.98 ,  35.10 ,  54.32 ,  10.54 ,  9.38 ,  17.21 ,  -   ,  -   ,  10.35 
E14001185,Crewe and Nantwich,North West,  26.88 ,  54.96 ,  3.21 ,  1.85 ,  10.91 ,  -   ,  -   ,  2.19 ,  20.44 ,  47.12 ,  0.73 ,  0.32 ,  4.80 ,  -   ,  -   ,  0.61 ,  33.29 ,  62.01 ,  8.60 ,  5.06 ,  18.98 ,  -   ,  -   ,  5.82 
E14001186,Croydon East,London,  23.16 ,  49.03 ,  5.80 ,  5.39 ,  16.62 ,  -   ,  -   ,  -   ,  18.47 ,  41.58 ,  1.80 ,  1.85 ,  10.92 ,  -   ,  -   ,  -   ,  29.37 ,  56.63 ,  10.95 ,  11.46 ,  24.42 ,  -   ,  -   ,  -   
E14001187,Croydon South,London,  29.82 ,  42.98 ,  7.14 ,  4.71 ,  10.05 ,  -   ,  -   ,  5.30 ,  23.85 ,  33.38 ,  2.59 ,  0.80 ,  4.98 ,  -   ,  -   ,  1.52 ,  36.56 ,  51.73 ,  16.64 ,  13.31 ,  17.85 ,  -   ,  -   ,  12.36 
E14001188,Croydon West,London,  15.10 ,  50.63 ,  9.80 ,  5.01 ,  9.99 ,  -   ,  -   ,  9.46 ,  11.69 ,  40.67 ,  4.08 ,  1.94 ,  5.14 ,  -   ,  -   ,  2.89 ,  18.35 ,  59.26 ,  21.75 ,  9.68 ,  16.17 ,  -   ,  -   ,  18.78 
E14001189,Dagenham and Rainham,London,  19.34 ,  50.08 ,  3.67 ,  5.76 ,  15.41 ,  -   ,  -   ,  5.74 ,  14.65 ,  40.13 ,  1.00 ,  1.50 ,  7.25 ,  -   ,  -   ,  1.70 ,  24.49 ,  61.80 ,  8.65 ,  12.59 ,  26.84 ,  -   ,  -   ,  12.78 
E14001190,Darlington,North East,  24.15 ,  47.03 ,  2.29 ,  7.28 ,  19.26 ,  -   ,  -   ,  -   ,  18.23 ,  38.32 ,  0.59 ,  2.19 ,  10.17 ,  -   ,  -   ,  -   ,  30.28 ,  54.95 ,  5.14 ,  16.28 ,  31.23 ,  -   ,  -   ,  -   
E14001191,Dartford,South East,  34.99 ,  39.18 ,  7.62 ,  5.49 ,  12.73 ,  -   ,  -   ,  -   ,  28.24 ,  32.69 ,  3.47 ,  2.48 ,  6.63 ,  -   ,  -   ,  -   ,  43.89 ,  46.23 ,  13.10 ,  9.96 ,  19.78 ,  -   ,  -   ,  -   
E14001192,Daventry,East Midlands,  31.79 ,  31.67 ,  6.83 ,  5.07 ,  24.64 ,  -   ,  -   ,  -   ,  22.53 ,  23.96 ,  2.25 ,  1.04 ,  12.35 ,  -   ,  -   ,  -   ,  38.95 ,  41.45 ,  14.21 ,  11.98 ,  41.98 ,  -   ,  -   ,  -   
E14001193,Derby North,East Midlands,  23.79 ,  47.82 ,  4.19 ,  2.91 ,  21.29 ,  -   ,  -   ,  -   ,  16.97 ,  39.33 ,  1.01 ,  0.49 ,  13.19 ,  -   ,  -   ,  -   ,  29.11 ,  57.42 ,  11.29 ,  7.16 ,  31.34 ,  -   ,  -   ,  -   
E14001194,Derby South,East Midlands,  12.66 ,  45.19 ,  5.10 ,  2.49 ,  24.00 ,  -   ,  -   ,  10.57 ,  9.02 ,  36.44 ,  2.08 ,  0.60 ,  17.36 ,  -   ,  -   ,  4.04 ,  16.08 ,  53.44 ,  9.68 ,  5.97 ,  32.24 ,  -   ,  -   ,  20.92 
E14001195,Derbyshire Dales,East Midlands,  30.68 ,  39.23 ,  9.20 ,  5.84 ,  13.97 ,  -   ,  -   ,  1.09 ,  24.70 ,  31.46 ,  3.98 ,  1.36 ,  6.94 ,  -   ,  -   ,  0.13 ,  36.83 ,  49.46 ,  17.00 ,  14.51 ,  24.36 ,  -   ,  -   ,  2.74 
E14001196,Dewsbury and Batley,Yorkshire and The Humber,  20.54 ,  47.34 ,  2.43 ,  2.06 ,  15.59 ,  -   ,  -   ,  12.04 ,  16.13 ,  37.27 ,  0.83 ,  0.36 ,  9.33 ,  -   ,  -   ,  3.19 ,  27.40 ,  56.92 ,  4.76 ,  5.30 ,  23.83 ,  -   ,  -   ,  24.01 
E14001197,Didcot and Wantage,South East,  28.12 ,  29.06 ,  32.63 ,  1.44 ,  6.93 ,  -   ,  -   ,  1.81 ,  23.48 ,  23.90 ,  25.80 ,  0.53 ,  3.98 ,  -   ,  -   ,  0.57 ,  33.04 ,  34.15 ,  39.38 ,  2.75 ,  10.93 ,  -   ,  -   ,  3.54 
E14001198,Doncaster Central,Yorkshire and The Humber,  14.07 ,  45.47 ,  3.71 ,  7.96 ,  23.86 ,  -   ,  -   ,  4.93 ,  10.11 ,  35.64 ,  0.99 ,  2.14 ,  13.56 ,  -   ,  -   ,  1.06 ,  18.32 ,  56.43 ,  7.55 ,  19.13 ,  37.07 ,  -   ,  -   ,  11.83 
E14001199,Doncaster East and the Isle of Axholme,Yorkshire and The Humber,  21.56 ,  47.34 ,  3.24 ,  4.33 ,  21.05 ,  -   ,  -   ,  2.47 ,  16.39 ,  36.16 ,  0.63 ,  0.82 ,  11.28 ,  -   ,  -   ,  0.51 ,  27.23 ,  58.37 ,  8.02 ,  10.56 ,  31.92 ,  -   ,  -   ,  6.50 
E14001200,Doncaster North,Yorkshire and The Humber,  15.71 ,  73.33 ,  4.04 ,  0.29 ,  -   ,  -   ,  -   ,  6.64 ,  11.91 ,  58.11 ,  1.20 ,  0.02 ,  -   ,  -   ,  -   ,  1.01 ,  21.06 ,  81.66 ,  10.15 ,  1.55 ,  -   ,  -   ,  -   ,  19.18 
E14001201,Dorking and Horley,South East,  29.67 ,  14.18 ,  36.63 ,  7.16 ,  12.36 ,  -   ,  -   ,  -   ,  23.93 ,  10.71 ,  28.41 ,  4.18 ,  7.14 ,  -   ,  -   ,  -   ,  34.68 ,  18.73 ,  43.76 ,  11.35 ,  19.74 ,  -   ,  -   ,  -   
E14001202,Dover and Deal,South East,  25.86 ,  46.41 ,  4.20 ,  5.71 ,  15.92 ,  -   ,  -   ,  1.90 ,  20.72 ,  39.76 ,  1.53 ,  1.79 ,  9.14 ,  -   ,  -   ,  0.43 ,  32.26 ,  53.95 ,  8.24 ,  12.69 ,  25.13 ,  -   ,  -   ,  4.67 
E14001203,Droitwich and Evesham,West Midlands,  38.10 ,  28.67 ,  6.70 ,  9.43 ,  15.93 ,  -   ,  -   ,  1.18 ,  32.02 ,  20.02 ,  2.33 ,  2.87 ,  8.82 ,  -   ,  -   ,  0.21 ,  44.48 ,  35.32 ,  13.65 ,  22.94 ,  26.52 ,  -   ,  -   ,  3.44 
E14001204,Dudley,West Midlands,  28.72 ,  44.59 ,  2.28 ,  4.48 ,  17.33 ,  -   ,  -   ,  2.60 ,  23.39 ,  34.33 ,  0.54 ,  1.33 ,  9.75 ,  -   ,  -   ,  0.72 ,  36.00 ,  52.62 ,  5.87 ,  10.64 ,  28.54 ,  -   ,  -   ,  6.42 
E14001205,Dulwich and West Norwood,London,  13.03 ,  60.65 ,  1.45 ,  11.53 ,  10.15 ,  -   ,  -   ,  3.21 ,  9.95 ,  47.89 ,  0.28 ,  3.52 ,  4.63 ,  -   ,  -   ,  0.73 ,  16.25 ,  70.77 ,  4.28 ,  25.08 ,  19.39 ,  -   ,  -   ,  9.24 
E14001206,Dunstable and Leighton Buzzard,East of England,  28.03 ,  38.66 ,  10.49 ,  8.22 ,  12.90 ,  -   ,  -   ,  1.71 ,  22.43 ,  28.03 ,  4.58 ,  3.57 ,  6.27 ,  -   ,  -   ,  0.35 ,  33.28 ,  49.13 ,  19.43 ,  15.24 ,  22.53 ,  -   ,  -   ,  4.86 
E14001207,Ealing Central and Acton,London,  18.76 ,  52.90 ,  10.78 ,  6.07 ,  7.32 ,  -   ,  -   ,  4.17 ,  14.96 ,  43.70 ,  4.20 ,  1.83 ,  3.36 ,  -   ,  -   ,  1.09 ,  23.28 ,  62.31 ,  19.58 ,  12.29 ,  12.85 ,  -   ,  -   ,  10.58 
E14001208,Ealing North,London,  15.17 ,  53.65 ,  8.16 ,  6.34 ,  10.02 ,  -   ,  -   ,  6.66 ,  11.83 ,  41.28 ,  3.05 ,  1.81 ,  5.76 ,  -   ,  -   ,  1.83 ,  19.18 ,  63.70 ,  15.44 ,  13.12 ,  17.24 ,  -   ,  -   ,  15.16 
E14001209,Ealing Southall,London,  9.79 ,  44.38 ,  10.27 ,  3.61 ,  9.41 ,  -   ,  -   ,  22.54 ,  7.03 ,  33.77 ,  4.02 ,  0.86 ,  4.22 ,  -   ,  -   ,  10.48 ,  13.43 ,  55.07 ,  19.95 ,  11.29 ,  17.24 ,  -   ,  -   ,  37.93 
E14001210,Earley and Woodley,South East,  28.53 ,  41.28 ,  17.72 ,  8.30 ,  -   ,  -   ,  -   ,  4.17 ,  22.84 ,  31.20 ,  8.75 ,  1.86 ,  -   ,  -   ,  -   ,  0.98 ,  34.44 ,  52.14 ,  29.24 ,  19.30 ,  -   ,  -   ,  -   ,  10.26 
E14001211,Easington,North East,  9.51 ,  55.48 ,  4.65 ,  1.43 ,  24.89 ,  -   ,  -   ,  4.05 ,  6.53 ,  43.10 ,  1.22 ,  0.23 ,  16.14 ,  -   ,  -   ,  0.82 ,  12.94 ,  64.58 ,  11.16 ,  5.03 ,  34.21 ,  -   ,  -   ,  7.61 
E14001212,East Grinstead and Uckfield,South East,  37.01 ,  38.05 ,  17.17 ,  5.80 ,  -   ,  -   ,  -   ,  1.97 ,  30.44 ,  27.16 ,  7.99 ,  1.34 ,  -   ,  -   ,  -   ,  0.42 ,  42.48 ,  48.15 ,  29.82 ,  12.17 ,  -   ,  -   ,  -   ,  7.31 
E14001213,East Ham,London,  10.23 ,  55.44 ,  3.26 ,  7.99 ,  8.83 ,  -   ,  -   ,  14.24 ,  7.68 ,  43.91 ,  1.04 ,  3.18 ,  3.88 ,  -   ,  -   ,  5.45 ,  13.66 ,  66.28 ,  7.27 ,  16.15 ,  16.86 ,  -   ,  -   ,  26.31 
E14001214,East Hampshire,South East,  29.35 ,  18.60 ,  32.60 ,  3.27 ,  15.33 ,  -   ,  -   ,  0.85 ,  22.58 ,  13.18 ,  20.51 ,  0.67 ,  8.08 ,  -   ,  -   ,  0.18 ,  36.56 ,  25.50 ,  44.41 ,  9.03 ,  24.12 ,  -   ,  -   ,  2.29 
E14001215,East Surrey,South East,  29.69 ,  24.10 ,  18.58 ,  9.55 ,  16.65 ,  -   ,  -   ,  1.43 ,  23.11 ,  18.25 ,  9.07 ,  3.26 ,  9.36 ,  -   ,  -   ,  0.24 ,  37.03 ,  32.55 ,  29.05 ,  19.89 ,  27.27 ,  -   ,  -   ,  4.16 
E14001216,East Thanet,South East,  26.00 ,  40.96 ,  4.23 ,  5.76 ,  20.40 ,  -   ,  -   ,  2.64 ,  19.62 ,  33.83 ,  1.43 ,  1.27 ,  10.32 ,  -   ,  -   ,  0.49 ,  32.95 ,  49.87 ,  9.35 ,  10.80 ,  30.65 ,  -   ,  -   ,  10.71 
E14001217,East Wiltshire,South West,  33.80 ,  30.18 ,  11.82 ,  3.39 ,  16.89 ,  -   ,  -   ,  3.91 ,  26.67 ,  21.83 ,  4.77 ,  0.38 ,  8.24 ,  -   ,  -   ,  0.74 ,  41.20 ,  38.12 ,  19.94 ,  9.31 ,  28.56 ,  -   ,  -   ,  10.10 
E14001218,East Worthing and Shoreham,South East,  24.50 ,  48.60 ,  4.47 ,  10.35 ,  10.43 ,  -   ,  -   ,  1.65 ,  19.11 ,  40.87 ,  1.63 ,  4.13 ,  5.41 ,  -   ,  -   ,  0.28 ,  29.85 ,  55.41 ,  9.18 ,  18.38 ,  17.18 ,  -   ,  -   ,  4.36 
E14001219,Eastbourne,South East,  19.20 ,  11.06 ,  51.40 ,  1.81 ,  14.61 ,  -   ,  -   ,  1.92 ,  13.72 ,  6.89 ,  41.67 ,  0.35 ,  8.37 ,  -   ,  -   ,  0.23 ,  26.03 ,  15.51 ,  61.65 ,  4.61 ,  21.78 ,  -   ,  -   ,  7.01 
E14001220,Eastleigh,South East,  28.35 ,  24.66 ,  32.73 ,  3.07 ,  9.83 ,  -   ,  -   ,  1.36 ,  23.32 ,  17.51 ,  21.81 ,  0.58 ,  5.27 ,  -   ,  -   ,  0.16 ,  35.31 ,  33.46 ,  44.42 ,  7.93 ,  16.58 ,  -   ,  -   ,  3.70 
E14001221,Edmonton and Winchmore Hill,London,  17.66 ,  55.22 ,  6.46 ,  4.77 ,  9.22 ,  -   ,  -   ,  6.68 ,  13.36 ,  47.54 ,  1.66 ,  1.83 ,  3.89 ,  -   ,  -   ,  1.85 ,  21.29 ,  63.46 ,  16.31 ,  10.67 ,  15.25 ,  -   ,  -   ,  14.56 
E14001222,Ellesmere Port and Bromborough,North West,  15.10 ,  58.40 ,  3.38 ,  5.66 ,  15.47 ,  -   ,  -   ,  1.99 ,  11.53 ,  51.47 ,  1.22 ,  1.03 ,  7.64 ,  -   ,  -   ,  0.46 ,  19.31 ,  66.91 ,  7.41 ,  11.81 ,  24.62 ,  -   ,  -   ,  5.77 
