code,name,con,grn,lab,lib,oth,pc,ref,snp
E14001063,Aldershot,27.8,3.7,41.8,7.1,0.2,0,19.4,0
E14001064,Aldridge-Brownhills,37.4,10.9,31.0,2.9,0.0,0,17.8,0
E14001065,Altrincham and Sale West,30.6,7.5,40.9,11.1,0.0,0,9.9,0
E14001066,Amber Valley,23.4,3.4,44.7,2.6,0,0,25.9,0
E14001067,Arundel and South Downs,31.5,7.9,25.2,13.7,0.1,0,21.4,0
E14001068,Ashfield,14.6,4.5,23.1,2.9,15.2,0,39.7,0
E14001069,Ashford,23.1,6.4,41.2,6.4,0.2,0,22.7,0
E14001070,Ashton under Lyne,9.8,5.3,56.4,2.0,0.0,0,26.5,0
E14001071,Aylesbury,27.5,5.0,39.3,12.3,0.3,0,15.7,0
E14001072,Banbury,26.1,5.1,43.0,8.3,0.1,0,17.4,0
E14001073,Barking,14.1,12.1,39.7,7.8,0.6,0,25.7,0
E14001074,Barnsley North,8.9,6.3,46.7,3.6,0.9,0,33.5,0
E14001075,Barnsley South,5.0,3.0,33.4,1.4,0.6,0,56.6,0
E14001076,Barrow and Furness,17.7,4.5,48.7,3.4,0.2,0,25.5,0
E14001077,Basildon and Billericay,27.0,5.0,39.0,5.2,0.6,0,23.2,0
E14001078,Basingstoke,23.5,5.5,45.4,5.9,0.2,0,19.5,0
E14001079,Bassetlaw,18.5,2.7,46.6,1.8,0,0,30.5,0
E14001080,Bath,11.7,6.1,7.3,59.0,0.4,0,15.5,0
E14001081,Battersea,14.0,7.1,60.7,5.9,0.3,0,11.9,0
E14001082,Beaconsfield,32.3,3.6,15.1,32.1,0.2,0,16.6,0
E14001083,Beckenham and Penge,21.3,5.9,48.6,6.9,0.0,0,17.2,0
E14001084,Bedford,17.1,6.4,54.4,5.3,0.4,0,16.3,0
E14001085,Bermondsey and Old Southwark,10.7,6.8,50.1,21.6,2.6,0,8.2,0
E14001086,Bethnal Green and Stepney,8.9,5.9,56.4,3.9,9.1,0,15.7,0
E14001087,Beverley and Holderness,31.0,3.7,38.9,6.9,0.2,0,19.3,0
E14001088,Bexhill and Battle,27.2,5.6,35.3,8.0,1.2,0,22.7,0
E14001089,Bexleyheath and Crayford,21.6,4.7,42.6,4.5,0.0,0,26.5,0
E14001090,Bicester and Woodstock,21.6,5.6,14.4,41.3,0.4,0,16.7,0
E14001091,Birkenhead,10.1,13.0,56.8,4.8,1.5,0,13.8,0
E14001092,Birmingham Edgbaston,12.6,7.1,60.1,3.2,0.6,0,16.3,0
E14001093,Birmingham Erdington,12.5,6.1,55.1,2.5,0.5,0,23.3,0
E14001094,Birmingham Hall Green and Moseley,11.3,11.8,46.1,9.7,1.8,0,19.3,0
E14001095,Birmingham Hodge Hill and Solihull North,13.8,8.4,54.7,3.1,0.0,0,20.0,0
E14001096,Birmingham Ladywood,6.2,7.5,50.0,2.1,29.1,0,5.1,0
E14001097,Birmingham Northfield,18.1,5.7,54.7,2.8,0.2,0,18.5,0
