PCON24CD,Seat,Region,mean_Con,mean_Lab,mean_LDem,mean_Green,mean_Reform,mean_Plaid,mean_SNP,mean_Other,lo_Con,lo_Lab,lo_LDem,lo_Green,lo_Reform,lo_Plaid,lo_SNP,lo_Other,hi_Con,hi_Lab,hi_LDem,hi_Green,hi_Reform,hi_Plaid,hi_SNP,hi_Other
E14001191,Dartford,South East,34.72,38.87,7.87,5.05,11.97,0,0,1.50,27.78,29.65,4.08,1.57,5.82,0,0,0.29,42.14,48.07,13.62,11.80,20.60,0,0,4.14
E14001192,Daventry,East Midlands,31.71,36.98,7.29,4.47,18.07,0,0,1.40,23.49,26.23,3.38,1.29,9.31,0,0,0.29,40.21,48.00,12.57,10.73,30.10,0,0,3.77
E14001193,Derby North,East Midlands,26.78,41.06,7.32,5.43,15.40,0,0,4.00,20.33,30.82,3.41,1.53,7.95,0,0,1.03,33.75,50.96,12.74,13.02,25.27,0,0,10.09
E14001194,Derby South,East Midlands,20.32,52.66,5.87,2.64,12.72,0,0,5.76,15.47,42.02,2.38,0.62,5.47,0,0,1.79,25.87,63.23,10.96,6.88,23.64,0,0,13.59
E14001195,Derbyshire Dales,East Midlands,32.06,35.08,9.11,7.42,14.04,0,0,2.24,24.86,25.42,4.55,2.59,6.71,0,0,0.49,38.90,45.47,15.07,16.19,24.44,0,0,6.40
E14001196,Dewsbury and Batley,Yorkshire and The Humber,23.64,49.14,4.27,7.25,11.47,0,0,4.17,17.85,39.13,1.86,2.38,5.22,0,0,1.11,31.38,58.73,7.96,15.93,20.04,0,0,10.94
E14001197,Didcot and Wantage,South East,27.36,28.07,29.67,4.10,8.69,0,0,2.09,20.95,18.80,19.67,1.02,3.97,0,0,0.54,33.83,38.12,39.73,10.40,16.04,0,0,5.21
E14001198,Doncaster Central,Yorkshire and The Humber,18.51,47.31,6.64,5.72,17.83,0,0,3.95,13.24,34.41,2.69,1.44,8.57,0,0,0.76,24.88,59.38,12.80,15.04,30.14,0,0,10.64
E14001199,Doncaster East and the Isle of Axholme,Yorkshire and The Humber,23.71,50.48,4.52,2.48,16.64,0,0,2.13,17.90,39.37,1.84,0.61,8.11,0,0,0.46,30.60,61.90,8.16,5.95,26.98,0,0,5.24
E14001200,Doncaster North,Yorkshire and The Humber,15.18,56.40,4.03,2.72,17.18,0,0,4.43,10.76,45.73,1.74,0.61,8.64,0,0,1.10,20.59,66.23,7.91,7.05,26.89,0,0,10.67
E14001201,Dorking and Horley,South East,28.90,19.07,31.68,7.13,10.43,0,0,2.75,23.99,13.38,25.71,3.40,5.65,0,0,0.85,34.08,25.03,37.63,12.84,16.84,0,0,6.44
E14001202,Dover and Deal,South East,29.72,40.60,4.20,7.36,16.28,0,0,1.79,22.47,31.00,1.82,2.62,8.61,0,0,0.40,37.05,50.68,7.86,15.51,26.13,0,0,4.43
E14001203,Droitwich and Evesham,West Midlands,34.20,34.73,8.26,5.05,16.41,0,0,1.30,26.03,24.52,4.16,1.41,7.65,0,0,0.28,42.19,45.76,14.22,11.84,28.59,0,0,3.75
E14001204,Dudley,West Midlands,30.41,45.33,3.65,1.86,16.17,0,0,2.55,23.80,36.09,1.64,0.44,8.19,0,0,0.70,37.94,54.31,6.41,4.48,25.90,0,0,6.62
E14001205,Dulwich and West Norwood,London,16.56,58.47,5.49,9.79,6.74,0,0,2.91,11.91,46.22,2.15,2.93,2.47,0,0,0.45,22.31,69.42,11.62,20.66,13.32,0,0,8.60
E14001206,Dunstable and Leighton Buzzard,East of England,31.20,41.11,7.55,5.08,12.46,0,0,2.57,24.24,30.52,3.96,1.73,5.81,0,0,0.58,38.26,51.77,12.96,10.46,21.46,0,0,6.25
E14001207,Ealing Central and Acton,London,20.03,51.34,12.72,5.79,6.53,0,0,3.56,15.43,40.21,7.03,1.68,2.58,0,0,0.94,25.34,62.21,19.77,12.95,12.38,0,0,7.89
E14001208,Ealing North,London,22.38,54.87,7.94,3.74,6.32,0,0,4.72,17.16,43.43,3.64,0.87,2.31,0,0,1.34,28.29,65.03,13.90,10.03,12.54,0,0,11.54
E14001209,Ealing Southall,London,20.67,49.98,10.46,5.50,7.69,0,0,5.65,14.58,37.47,4.89,1.24,2.79,0,0,0.97,27.03,62.55,19.37,13.72,15.69,0,0,14.87
E14001210,Earley and Woodley,South East,29.66,40.48,14.17,3.85,9.19,0,0,2.63,23.22,29.00,7.46,0.91,3.76,0,0,0.59,36.96,52.31,21.55,9.68,18.23,0,0,6.99
E14001211,Easington,North East,13.06,52.91,4.75,2.37,23.52,0,0,3.26,8.76,41.29,2.05,0.46,14.02,0,0,0.66,18.17,63.26,9.35,6.97,35.79,0,0,8.50
E14001212,East Grinstead and Uckfield,South East,31.47,31.80,21.55,4.55,9.03,0,0,1.55,24.42,21.95,12.92,1.24,3.72,0,0,0.28,39.11,42.43,30.76,11.25,17.44,0,0,4.59
E14001213,East Ham,London,14.41,66.71,5.31,4.47,5.12,0,0,3.94,10.26,56.36,2.25,1.12,1.92,0,0,0.91,18.97,76.71,9.95,11.88,10.49,0,0,9.45
E14001214,East Hampshire,South East,31.79,25.25,22.80,3.87,15.26,0,0,1.01,24.22,17.43,14.62,1.16,7.41,0,0,0.24,39.84,35.26,31.50,8.75,25.85,0,0,2.88
E14001215,East Surrey,South East,32.50,31.68,18.47,3.23,12.34,0,0,1.77,26.13,22.77,10.53,0.88,6.19,0,0,0.39,39.05,41.72,27.21,7.35,21.37,0,0,4.41
E14001216,East Thanet,South East,30.47,43.16,4.98,5.13,14.16,0,0,2.04,23.42,33.42,2.27,1.75,6.74,0,0,0.48,37.42,53.65,8.58,10.86,24.17,0,0,5.25
E14001217,East Wiltshire,South West,35.13,35.70,12.02,4.84,10.70,0,0,1.57,27.58,25.98,6.27,1.24,4.56,0,0,0.29,43.04,46.28,19.80,11.57,18.93,0,0,4.41
E14001218,East Worthing and Shoreham,South East,27.26,50.49,4.83,4.50,11.31,0,0,1.56,21.26,40.81,2.20,1.23,5.60,0,0,0.37,33.32,60.01,8.27,10.33,19.55,0,0,3.92
E14001219,Eastbourne,South East,24.69,16.03,40.83,3.45,13.35,0,0,1.63,18.83,9.92,31.25,0.84,6.49,0,0,0.34,31.52,23.70,50.72,8.19,22.49,0,0,4.89
E14001220,Eastleigh,South East,29.26,23.52,31.01,2.79,11.26,0,0,2.13,23.14,15.07,20.51,0.62,5.41,0,0,0.42,35.59,33.32,41.85,7.47,20.06,0,0,5.61
E14001221,Edmonton and Winchmore Hill,London,21.95,55.50,7.50,3.30,7.16,0,0,4.56,16.89,44.46,3.58,0.75,2.70,0,0,1.28,27.73,65.73,13.19,8.55,14.83,0,0,11.86
E14001222,Ellesmere Port and Bromborough,North West,16.01,61.55,3.53,2.89,13.35,0,0,2.60,11.09,51.34,1.40,0.57,6.14,0,0,0.55,21.62,70.91,6.84,8.08,24.73,0,0,7.70
E14001223,Eltham and Chislehurst,London,23.96,50.47,6.10,4.79,9.93,0,0,4.71,18.77,39.66,2.85,1.46,4.68,0,0,1.33,30.02,60.31,10.77,11.49,17.84,0,0,11.92
E14001224,Ely and East Cambridgeshire,East of England,26.39,25.53,30.71,3.35,12.69,0,0,1.31,19.67,17.13,21.34,0.69,5.83,0,0,0.26,33.44,34.53,41.61,8.59,22.47,0,0,3.60
E14001225,Enfield North,London,23.58,54.77,7.79,4.71,6.62,0,0,2.49,18.47,45.38,4.11,1.51,2.84,0,0,0.64,29.17,63.39,12.86,10.47,11.89,0,0,6.03
E14001226,Epping Forest,East of England,32.09,40.22,7.58,3.41,14.30,0,0,2.37,24.59,30.28,4.11,0.82,6.60,0,0,0.50,39.63,50.98,12.81,8.28,24.90,0,0,5.74
E14001227,Epsom and Ewell,South East,31.16,32.12,21.63,2.76,9.71,0,0,2.58,23.79,22.28,13.42,0.68,4.21,0,0,0.55,39.19,43.11,30.73,6.66,18.16,0,0,7.03
E14001228,Erewash,East Midlands,27.49,47.96,4.03,2.88,15.78,0,0,1.83,20.69,38.47,1.85,0.86,7.11,0,0,0.34,34.43,59.22,7.45,6.55,27.95,0,0,5.02
E14001229,Erith and Thamesmead,London,24.59,49.18,9.86,3.07,8.10,0,0,5.17,19.31,39.01,5.19,0.96,3.46,0,0,1.56,30.44,58.83,16.85,7.01,14.89,0,0,11.51
E14001230,Esher and Walton,South East,26.00,16.89,44.43,1.75,8.37,0,0,2.51,20.24,10.03,33.56,0.27,3.75,0,0,0.61,32.05,26.02,55.14,5.37,15.40,0,0,6.61
E14001231,Exeter,South West,17.70,49.46,7.55,10.63,11.04,0,0,3.58,13.06,40.12,3.31,4.15,5.13,0,0,0.86,22.69,59.07,15.24,20.35,19.47,0,0,9.49
E14001232,Exmouth and Exeter East,South West,22.46,35.78,12.15,6.66,17.26,0,0,5.60,15.16,23.77,4.82,1.64,6.27,0,0,0.90,30.97,51.06,22.88,17.34,30.85,0,0,17.64
E14001233,Fareham and Waterlooville,South East,36.12,29.57,18.20,3.19,12.03,0,0,0.88,28.96,21.42,11.17,0.92,5.88,0,0,0.18,43.59,38.26,26.14,7.49,20.87,0,0,2.39
E14001234,Farnham and Bordon,South East,30.75,24.05,30.50,2.88,10.39,0,0,1.39,24.10,15.66,21.04,0.73,4.57,0,0,0.27,37.24,34.04,40.03,7.30,18.45,0,0,3.90
E14001235,Faversham and Mid Kent,South East,30.29,34.81,10.30,3.41,17.58,0,0,3.59,22.27,25.76,5.19,0.82,8.68,0,0,0.86,37.91,44.91,17.36,8.47,29.78,0,0,11.14
E14001236,Feltham and Heston,London,22.67,50.31,8.07,2.87,10.21,0,0,5.85,17.15,39.79,4.06,0.70,4.90,0,0,1.75,28.51,60.51,14.18,7.09,17.68,0,0,12.52
E14001237,Filton and Bradley Stoke,South West,27.70,48.30,7.70,5.96,8.52,0,0,1.78,21.64,38.81,4.03,1.70,3.60,0,0,0.39,34.32,57.57,13.58,13.76,16.07,0,0,4.69
E14001238,Finchley and Golders Green,London,27.92,32.73,23.51,7.92,5.01,0,0,2.83,21.98,23.02,14.54,2.55,1.90,0,0,0.59,34.45,44.26,33.50,18.37,10.45,0,0,8.44
E14001239,Folkestone and Hythe,South East,32.67,40.00,6.59,4.68,13.49,0,0,2.53,25.29,29.84,3.26,1.46,6.80,0,0,0.61,40.31,50.75,10.70,10.69,22.95,0,0,6.27
E14001240,Forest of Dean,South West,27.29,42.91,2.82,11.25,13.00,0,0,2.63,19.57,30.30,1.06,4.48,5.39,0,0,0.40,35.82,54.49,6.20,22.56,24.81,0,0,7.80
E14001241,Frome and East Somerset,South West,28.31,33.06,20.33,6.04,10.43,0,0,1.76,21.78,22.65,12.73,1.83,4.77,0,0,0.35,35.16,44.55,29.16,12.99,18.74,0,0,4.97
E14001242,Fylde,North West,29.37,43.67,6.26,4.29,15.33,0,0,0.96,22.10,33.32,2.87,1.11,7.69,0,0,0.15,36.91,53.99,11.60,10.20,25.90,0,0,3.16
E14001243,Gainsborough,East Midlands,29.24,28.92,10.11,4.56,25.37,0,0,1.76,21.63,19.87,5.47,1.08,14.79,0,0,0.37,38.29,37.51,16.67,11.67,38.11,0,0,4.74
E14001244,Gateshead Central and Whickham,North East,17.59,48.60,8.51,4.52,17.33,0,0,3.39,12.63,38.18,3.85,1.36,9.02,0,0,0.85,23.20,58.14,14.31,10.28,27.89,0,0,9.25
E14001245,Gedling,East Midlands,24.58,47.87,4.83,2.85,16.44,0,0,3.39,18.14,37.14,2.18,0.65,8.74,0,0,0.89,31.27,59.66,9.19,7.41,27.47,0,0,8.29
E14001246,Gillingham and Rainham,South East,29.28,38.82,4.69,2.28,23.13,0,0,1.78,21.11,29.03,2.16,0.60,12.16,0,0,0.38,37.16,48.78,8.13,5.50,37.57,0,0,4.65
E14001247,Glastonbury and Somerton,South West,23.55,19.58,40.68,3.08,10.71,0,0,2.35,16.25,11.26,27.93,0.60,3.44,0,0,0.29,31.86,29.54,54.04,8.98,22.55,0,0,7.67
E14001248,Gloucester,South West,26.79,49.34,6.27,4.54,10.89,0,0,2.14,20.66,39.23,3.13,1.29,4.51,0,0,0.49,33.87,59.65,10.95,10.54,20.41,0,0,5.52
E14001249,Godalming and Ash,South East,31.45,14.70,41.94,1.85,8.75,0,0,1.30,26.02,9.88,35.26,0.48,4.43,0,0,0.29,37.09,20.38,49.14,4.42,14.47,0,0,3.24
E14001250,Goole and Pocklington,Yorkshire and The Humber,31.14,31.91,6.81,6.54,22.00,0,0,1.55,23.19,22.56,3.50,2.18,11.85,0,0,0.32,39.69,41.58,11.40,14.08,35.76,0,0,4.14
E14001251,Gorton and Denton,North West,15.17,65.90,5.11,3.57,7.41,0,0,2.81,11.48,55.65,2.21,0.78,3.49,0,0,0.62,19.28,74.44,9.11,9.31,13.12,0,0,7.21
E14001252,Gosport,South East,29.10,35.04,7.82,3.06,23.32,0,0,1.65,21.42,25.46,4.21,0.93,12.75,0,0,0.40,36.69,45.27,12.39,6.87,36.09,0,0,4.52
E14001253,Grantham and Bourne,East Midlands,33.09,35.21,6.91,3.29,20.02,0,0,1.46,24.76,26.24,3.45,1.02,10.53,0,0,0.32,41.05,44.98,11.56,7.45,32.61,0,0,3.64
E14001254,Gravesham,South East,36.36,40.63,4.76,2.90,13.61,0,0,1.73,29.03,31.93,2.25,0.76,7.03,0,0,0.43,43.91,49.09,8.49,6.84,22.82,0,0,4.13
E14001255,Great Grimsby and Cleethorpes,Yorkshire and The Humber,26.03,43.22,5.08,2.33,21.51,0,0,1.80,19.01,32.62,2.28,0.57,11.89,0,0,0.44,32.99,53.86,9.47,5.54,34.22,0,0,4.63
E14001256,Great Yarmouth,East of England,23.49,40.00,3.63,2.59,27.93,0,0,2.26,16.10,30.40,1.69,0.63,15.89,0,0,0.48,31.69,50.28,6.52,6.40,41.27,0,0,6.80
E14001257,Greenwich and Woolwich,London,20.95,51.76,10.86,6.42,5.81,0,0,4.15,15.84,38.24,5.21,1.63,2.34,0,0,0.87,26.28,63.89,18.53,15.39,11.45,0,0,10.60
E14001258,Guildford,South East,27.36,18.00,40.86,2.19,9.84,0,0,1.72,22.95,13.37,34.90,0.70,5.81,0,0,0.49,32.07,24.03,47.26,4.99,14.95,0,0,3.90
E14001259,Hackney North and Stoke Newington,London,15.85,58.43,8.77,8.33,6.21,0,0,2.34,11.91,46.52,4.30,2.37,2.28,0,0,0.48,20.70,68.88,15.13,18.84,13.07,0,0,6.02
E14001260,Hackney South and Shoreditch,London,16.49,52.58,8.13,14.16,5.03,0,0,3.55,11.87,39.13,3.81,5.17,1.89,0,0,0.84,21.72,64.72,14.69,26.96,10.22,0,0,8.80
E14001261,Halesowen,West Midlands,27.91,53.37,3.65,2.13,11.31,0,0,1.60,21.58,43.86,1.56,0.52,5.08,0,0,0.38,34.85,62.67,6.99,4.94,19.42,0,0,4.16
E14001262,Halifax,Yorkshire and The Humber,18.81,46.86,4.77,5.69,21.23,0,0,2.60,13.63,36.49,2.15,2.22,11.85,0,0,0.53,24.39,56.96,8.76,11.63,32.93,0,0,6.78
E14001263,Hamble Valley,South East,31.73,26.72,22.96,3.24,14.06,0,0,1.27,24.36,17.64,14.21,0.82,6.36,0,0,0.28,39.15,36.24,33.58,7.90,25.69,0,0,3.24
E14001264,Hammersmith and Chiswick,London,20.63,48.47,12.11,4.45,8.99,0,0,5.32,15.95,37.52,6.28,1.12,4.29,0,0,1.61,25.77,59.48,19.36,11.06,16.63,0,0,13.30
E14001265,Hampstead and Highgate,London,18.04,45.89,19.45,5.21,4.63,0,0,6.72,13.19,33.06,11.22,1.12,1.61,0,0,1.60,23.96,58.00,29.72,13.39,10.12,0,0,16.55
E14001266,"Harborough, Oadby and Wigston",East Midlands,28.59,41.42,11.21,4.08,12.31,0,0,2.32,21.38,29.70,5.74,1.08,5.16,0,0,0.42,36.05,53.47,18.23,10.40,22.08,0,0,7.29
E14001267,Harlow,East of England,31.18,46.14,4.50,3.88,12.06,0,0,2.18,24.29,36.23,1.92,0.95,5.30,0,0,0.52,38.93,56.09,7.97,9.80,21.12,0,0,5.57
E14001268,Harpenden and Berkhamsted,East of England,25.46,28.29,28.28,2.88,10.77,0,0,4.25,19.42,17.85,17.75,0.60,4.96,0,0,0.64,32.18,40.75,40.02,7.68,18.88,0,0,11.89
E14001269,Harrogate and Knaresborough,Yorkshire and The Humber,31.65,23.54,31.46,3.04,8.92,0,0,1.34,25.30,14.91,20.91,0.69,3.83,0,0,0.24,38.48,34.71,42.02,8.89,16.19,0,0,3.78
E14001270,Harrow East,London,34.19,46.66,6.86,2.73,6.76,0,0,2.74,27.28,36.88,2.96,0.60,2.52,0,0,0.59,41.32,56.86,11.90,7.28,13.62,0,0,8.40
E14001271,Harrow West,London,25.55,51.67,7.98,5.46,5.36,0,0,3.94,20.30,42.12,4.15,1.79,2.12,0,0,0.89,31.48,61.06,13.76,12.01,10.81,0,0,9.62
E14001272,Hartlepool,North East,14.75,53.34,6.72,2.31,19.67,0,0,3.16,10.20,41.13,2.55,0.43,8.98,0,0,0.53,20.46,65.32,13.15,6.75,32.74,0,0,9.10
E14001273,Harwich and North Essex,East of England,33.49,37.56,8.74,3.62,14.77,0,0,1.78,25.88,27.69,4.43,0.94,7.00,0,0,0.37,41.35,47.96,14.36,8.87,25.24,0,0,4.44
E14001274,Hastings and Rye,South East,25.50,53.16,5.17,3.89,9.86,0,0,2.33,19.33,43.68,2.34,1.16,4.52,0,0,0.46,32.33,62.73,9.86,8.99,17.77,0,0,6.28
E14001275,Havant,South East,31.54,39.40,9.10,4.82,13.11,0,0,2.01,24.42,29.65,4.51,1.84,5.98,0,0,0.44,38.70,50.59,15.49,10.45,23.38,0,0,5.26
E14001276,Hayes and Harlington,London,20.08,60.69,5.63,2.75,6.35,0,0,4.47,14.91,50.55,2.45,0.66,2.48,0,0,0.97,25.52,70.30,10.15,6.83,11.93,0,0,10.53
E14001277,Hazel Grove,North West,21.69,32.24,28.08,2.82,13.49,0,0,1.63,16.07,21.32,18.20,0.61,6.46,0,0,0.33,27.83,44.15,38.99,7.34,23.29,0,0,4.97
E14001278,Hemel Hempstead,East of England,27.98,41.71,7.65,5.65,14.12,0,0,2.86,21.20,31.95,3.84,1.88,7.20,0,0,0.55,34.98,52.41,12.98,13.89,23.13,0,0,6.96
E14001279,Hendon,London,29.55,49.51,7.42,3.79,5.90,0,0,3.81,23.20,38.45,3.14,1.05,2.34,0,0,0.99,36.49,59.72,13.64,9.18,11.75,0,0,10.27
E14001280,Henley and Thame,South East,29.93,24.78,31.80,3.39,7.83,0,0,2.22,23.34,16.10,22.18,0.94,3.24,0,0,0.47,36.40,36.56,43.46,7.26,15.07,0,0,6.06
E14001281,Hereford and South Herefordshire,West Midlands,30.56,33.00,8.94,6.63,19.06,0,0,1.78,22.83,23.00,4.47,2.02,8.91,0,0,0.38,39.26,44.00,15.05,15.55,32.78,0,0,4.89
E14001282,Herne Bay and Sandwich,South East,32.18,39.89,7.90,4.35,14.40,0,0,1.26,25.15,30.23,3.81,1.16,6.32,0,0,0.25,39.30,49.90,13.99,10.14,24.98,0,0,3.50
E14001283,Hertford and Stortford,East of England,28.23,39.96,8.40,10.27,8.72,0,0,4.36,22.01,28.83,3.97,3.96,3.62,0,0,1.00,35.50,50.99,14.21,22.03,16.29,0,0,11.63
E14001284,Hertsmere,East of England,34.84,36.30,9.41,4.31,13.46,0,0,1.66,27.19,26.30,5.05,1.24,6.44,0,0,0.34,42.59,46.58,15.28,10.11,23.80,0,0,4.20
E14001285,Hexham,North East,33.77,41.14,8.03,5.12,10.37,0,0,1.48,27.03,32.21,3.77,1.41,4.49,0,0,0.29,40.87,50.43,13.59,12.13,19.63,0,0,4.39
E14001286,Heywood and Middleton North,North West,21.02,50.92,5.86,5.96,13.99,0,0,2.22,15.89,39.60,2.84,1.74,6.94,0,0,0.50,26.67,61.44,10.39,14.74,23.34,0,0,5.76
E14001287,High Peak,East Midlands,24.56,48.60,5.58,3.89,15.69,0,0,1.62,17.43,38.09,2.51,1.06,7.33,0,0,0.29,31.63,58.62,10.31,9.87,26.31,0,0,4.92
E14001288,Hinckley and Bosworth,East Midlands,32.24,32.85,11.14,3.37,18.40,0,0,1.97,23.45,22.47,6.00,0.95,8.80,0,0,0.41,40.21,43.45,18.11,7.76,31.39,0,0,5.37
E14001289,Hitchin,East of England,31.89,30.53,23.87,3.11,8.72,0,0,1.84,25.22,21.08,14.89,0.71,3.52,0,0,0.34,39.01,40.89,33.54,8.63,16.40,0,0,4.89
E14001290,Holborn and St Pancras,London,17.49,54.83,9.99,7.60,6.77,0,0,3.27,13.02,44.68,5.08,2.54,3.09,0,0,0.73,22.55,64.38,16.52,16.52,12.76,0,0,7.97
E14001291,Honiton and Sidmouth,South West,26.98,27.81,22.27,3.22,16.03,0,0,3.64,18.39,16.47,12.26,0.43,7.09,0,0,0.46,36.34,40.66,35.95,9.19,27.75,0,0,11.58
E14001292,Hornchurch and Upminster,London,36.14,34.98,6.34,2.60,15.02,0,0,4.88,26.85,25.31,2.96,0.54,6.39,0,0,1.26,44.91,45.52,11.26,6.78,28.92,0,0,13.48
E14001293,Hornsey and Friern Barnet,London,14.14,62.28,12.74,4.33,3.26,0,0,3.21,10.21,50.83,6.39,1.23,1.08,0,0,0.62,18.50,72.60,21.21,9.56,6.96,0,0,8.34
E14001294,Horsham,South East,28.63,23.48,30.43,2.66,13.30,0,0,1.48,21.87,15.93,21.25,0.74,6.11,0,0,0.35,35.23,32.40,40.73,5.91,23.99,0,0,3.97
E14001295,Houghton and Sunderland South,North East,15.66,53.76,5.00,2.87,18.85,0,0,3.79,11.51,43.31,2.32,0.60,10.25,0,0,0.85,20.88,63.88,9.61,7.13,28.86,0,0,11.31
E14001296,Hove and Portslade,South East,19.26,58.13,4.83,6.87,8.95,0,0,1.88,14.37,48.07,1.98,2.18,4.21,0,0,0.33,24.39,67.32,8.81,14.76,15.44,0,0,5.66
E14001297,Huddersfield,Yorkshire and The Humber,22.50,50.87,4.94,4.47,13.64,0,0,3.52,17.12,40.77,2.24,1.16,7.26,0,0,0.82,28.29,60.20,8.79,10.84,21.94,0,0,8.98
E14001298,Huntingdon,East of England,27.14,44.45,9.89,4.17,11.96,0,0,2.35,20.59,34.16,5.12,0.84,5.82,0,0,0.48,34.08,55.54,16.50,10.23,20.40,0,0,6.04
E14001299,Hyndburn,North West,25.72,54.47,3.38,3.05,11.68,0,0,1.67,19.84,44.61,1.39,0.73,5.58,0,0,0.36,31.38,63.88,6.75,8.11,20.26,0,0,4.55
E14001300,Ilford North,London,22.26,57.82,5.13,2.70,5.91,0,0,6.13,16.80,48.28,2.02,0.65,2.53,0,0,1.56,28.06,67.34,9.94,7.08,11.51,0,0,15.52
E14001301,Ilford South,London,19.57,55.95,9.57,2.67,6.95,0,0,5.25,14.38,45.01,4.60,0.59,3.00,0,0,1.25,25.35,66.20,16.31,7.03,13.29,0,0,12.34
E14001302,Ipswich,East of England,28.46,44.14,5.37,5.91,12.35,0,0,3.76,22.34,34.04,2.51,2.17,6.18,0,0,1.06,35.08,54.23,10.25,12.07,21.00,0,0,9.34
E14001303,Isle of Wight East,South East,30.01,36.29,3.68,9.50,19.12,0,0,1.35,22.16,26.38,1.42,4.10,9.66,0,0,0.18,38.77,47.46,7.46,16.77,30.59,0,0,4.14
E14001304,Isle of Wight West,South East,25.86,37.50,3.60,8.84,22.91,0,0,1.28,17.91,25.02,1.43,2.60,11.58,0,0,0.18,34.00,50.26,7.59,17.64,37.77,0,0,4.21
E14001305,Islington North,London,14.35,54.79,10.93,10.37,4.57,0,0,4.95,9.93,40.24,4.61,3.44,1.75,0,0,1.12,19.05,67.53,19.43,20.83,9.08,0,0,12.25
E14001306,Islington South and Finsbury,London,18.25,52.34,12.03,6.26,4.24,0,0,6.80,13.65,40.41,6.73,1.78,1.45,0,0,1.88,23.53,62.48,18.87,13.47,8.84,0,0,15.52
E14001307,Jarrow and Gateshead East,North East,14.37,53.64,4.55,3.14,20.96,0,0,3.26,9.90,42.12,1.85,0.65,11.96,0,0,0.59,19.40,63.87,8.54,9.13,32.36,0,0,9.26
E14001308,Keighley and Ilkley,Yorkshire and The Humber,28.68,45.98,4.64,3.26,15.15,0,0,2.23,22.25,35.93,2.03,0.66,8.17,0,0,0.46,35.11,54.89,8.65,9.21,24.50,0,0,6.04
E14001309,Kenilworth and Southam,West Midlands,32.76,35.15,14.71,4.63,10.87,0,0,1.84,25.11,24.66,8.48,1.30,4.60,0,0,0.32,40.45,46.00,22.76,10.43,20.20,0,0,5.50
E14001310,Kensington and Bayswater,London,25.80,36.65,18.69,9.57,7.09,0,0,2.13,18.72,26.04,10.03,2.94,2.46,0,0,0.33,33.15,47.85,28.07,20.74,14.82,0,0,6.81
E14001311,Kettering,East Midlands,29.95,42.94,5.86,5.53,13.76,0,0,1.93,23.80,33.05,2.80,1.87,6.75,0,0,0.46,36.47,52.78,10.07,11.74,22.57,0,0,5.34
E14001312,Kingston and Surbiton,London,15.28,18.96,49.56,2.14,8.86,0,0,5.16,9.96,10.93,37.54,0.35,3.79,0,0,1.09,20.90,29.12,61.15,7.23,16.64,0,0,13.76
E14001313,Kingston upon Hull East,Yorkshire and The Humber,15.42,44.78,6.20,3.52,25.99,0,0,4.04,10.43,32.95,2.67,0.78,14.12,0,0,0.79,21.33,56.98,11.35,9.75,41.28,0,0,10.30
E14001314,Kingston upon Hull North and Cottingham,Yorkshire and The Humber,17.62,50.37,8.09,4.32,16.34,0,0,3.23,12.75,39.35,4.00,1.23,8.23,0,0,0.76,23.44,61.26,13.54,10.53,27.92,0,0,8.72
E14001315,Kingston upon Hull West and Haltemprice,Yorkshire and The Humber,17.05,58.06,4.57,2.46,14.50,0,0,3.33,12.31,47.73,1.97,0.49,7.51,0,0,0.70,22.92,68.38,8.26,6.66,24.32,0,0,9.40
E14001316,Kingswinford and South Staffordshire,West Midlands,35.70,35.28,5.34,3.96,18.45,0,0,1.21,27.98,26.16,2.38,1.37,9.87,0,0,0.27,43.75,43.99,9.68,8.70,30.04,0,0,3.24
E14001317,Knowsley,North West,7.14,74.28,2.59,5.05,8.32,0,0,2.53,4.46,62.90,0.87,1.19,3.43,0,0,0.34,10.57,83.40,5.75,13.77,16.16,0,0,8.63
E14001318,Lancaster and Wyre,North West,19.00,59.83,3.34,7.16,7.95,0,0,2.43,13.20,48.69,1.16,2.17,3.08,0,0,0.36,25.63,70.50,7.08,15.87,15.73,0,0,7.66
E14001319,Leeds Central and Headingley,Yorkshire and The Humber,18.36,51.32,11.70,8.44,7.18,0,0,2.88,13.10,38.93,5.82,2.72,2.78,0,0,0.52,24.63,63.14,20.15,19.29,13.80,0,0,7.70
E14001320,Leeds East,Yorkshire and The Humber,22.68,54.43,6.42,2.65,10.90,0,0,2.88,17.37,44.00,2.74,0.63,4.88,0,0,0.62,29.03,64.19,11.34,7.06,19.33,0,0,7.73
E14001321,Leeds North East,Yorkshire and The Humber,15.25,66.99,5.14,4.15,6.68,0,0,1.75,11.39,56.60,2.17,0.99,3.14,0,0,0.34,19.64,76.06,9.56,10.17,11.26,0,0,4.50
E14001322,Leeds North West,Yorkshire and The Humber,22.82,54.70,7.57,3.70,9.26,0,0,1.88,17.05,43.65,3.42,1.00,3.73,0,0,0.41,28.47,64.20,13.16,8.93,17.53,0,0,5.16
E14001323,Leeds South,Yorkshire and The Humber,17.63,57.71,5.39,4.97,10.88,0,0,3.36,13.32,46.85,2.53,1.41,5.06,0,0,0.72,22.74,67.82,9.45,11.84,19.26,0,0,7.97
E14001324,Leeds South West and Morley,Yorkshire and The Humber,27.40,46.13,3.73,4.63,15.61,0,0,2.45,20.95,35.95,1.51,1.33,7.68,0,0,0.63,34.16,55.91,6.94,11.09,25.90,0,0,6.19
